Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
531256,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-11-07 11:20:00,1.25,18245.0,United Kingdom
536804,22423,REGENCY CAKESTAND 3 TIER,16,2010-12-02 16:34:00,10.95,14031.0,United Kingdom
490805,22112,CHOCOLATE HOT WATER BOTTLE,6,2009-12-08 12:12:00,4.95,14861.0,United Kingdom
510426,21713,CITRONELLA CANDLE FLOWERPOT,48,2010-05-30 12:39:00,0.85,16011.0,United Kingdom
518507,22493,PAINT YOUR OWN CANVAS SET,12,2010-08-09 13:28:00,1.65,13196.0,United Kingdom
495293,20685,RED SPOTTY COIR DOORMAT,2,2010-01-22 13:09:00,6.75,16125.0,United Kingdom
496512,90116,FRUIT SALAD BAG CHARM,1,2010-02-02 11:40:00,1.69,16300.0,United Kingdom
538071,84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,1,2010-12-09 14:09:00,7.62,,United Kingdom
489594,21875,KINGS CHOICE MUG,2,2009-12-01 14:19:00,1.25,15005.0,United Kingdom
489856,21866,UNION JACK FLAG LUGGAGE TAG,1,2009-12-02 14:36:00,2.57,,United Kingdom
529363,22366,DOORMAT AIRMAIL ,1,2010-10-28 09:57:00,14.43,,United Kingdom
512068,82551,LAUNDRY 15C METAL SIGN,4,2010-06-13 11:22:00,1.25,13561.0,United Kingdom
530612,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,18,2010-11-03 15:45:00,1.25,16712.0,United Kingdom
506709,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2010-05-02 15:10:00,1.69,15426.0,United Kingdom
494918,84877D,BLUE ROUND COMPACT MIRROR,1,2010-01-19 17:49:00,3.36,,United Kingdom
501093,48194,DOOR MAT HEARTS,4,2010-03-12 12:34:00,7.49,17588.0,United Kingdom
511021,22135,LADLE LOVE HEART PINK,1,2010-06-04 16:13:00,0.85,,United Kingdom
530339,22487,WHITE WOOD GARDEN PLANT LADDER,1,2010-11-02 14:55:00,9.95,13523.0,United Kingdom
511522,21068,VINTAGE BILLBOARD LOVE/HATE MUG,2,2010-06-08 16:47:00,1.25,16072.0,United Kingdom
527043,22198,LARGE POPCORN HOLDER ,3,2010-10-14 12:32:00,1.65,18090.0,United Kingdom
505809,21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,2,2010-04-26 11:17:00,2.95,14665.0,United Kingdom
496611,20990,SPRING FLOWER CHOPSTICKS SET/5,12,2010-02-02 18:01:00,1.95,16067.0,United Kingdom
522331,21504,SKULLS GREETING CARD,12,2010-09-14 09:05:00,0.42,15639.0,United Kingdom
535381,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2010-11-25 19:16:00,2.55,14713.0,United Kingdom
512040,21217,RED SPOTTY ROUND CAKE TINS,1,2010-06-11 16:22:00,9.95,13050.0,United Kingdom
524326,22867,HAND WARMER BIRD DESIGN,12,2010-09-28 14:59:00,2.1,16992.0,United Kingdom
521365,20724,RED SPOTTY CHARLOTTE BAG,20,2010-09-05 10:44:00,0.85,14911.0,EIRE
535465,21576,LETS GO SHOPPING COTTON TOTE BAG,1,2010-11-26 13:22:00,2.25,16254.0,United Kingdom
498517,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,4,2010-02-19 12:34:00,1.65,15808.0,United Kingdom
518064,21137,BLACK RECORD COVER FRAME,3,2010-08-04 12:39:00,3.75,17841.0,United Kingdom
500918,22318,FIVE HEART HANGING DECORATION,2,2010-03-11 10:30:00,5.91,,United Kingdom
513338,20725,LUNCH BAG RED SPOTTY,40,2010-06-24 09:58:00,1.65,13093.0,United Kingdom
510119,85099F,JUMBO BAG STRAWBERRY,2,2010-05-27 12:03:00,1.95,15719.0,United Kingdom
535952,15056p,EDWARDIAN PARASOL PINK,1,2010-11-29 12:06:00,12.72,,United Kingdom
518662,21213,PACK OF 72 SKULL CAKE CASES,1,2010-08-10 14:08:00,1.28,,United Kingdom
506716,21931,JUMBO STORAGE BAG SUKI,2,2010-05-02 16:02:00,1.95,17555.0,United Kingdom
520698,21175,GIN + TONIC DIET METAL SIGN,12,2010-08-29 11:15:00,2.1,15465.0,United Kingdom
489866,85199L,LARGE HANGING IVORY & RED WOOD BIRD,6,2009-12-02 15:04:00,0.65,16200.0,United Kingdom
497894,21419,CONCH SHELL,2,2010-02-14 12:36:00,3.75,15425.0,United Kingdom
520715,21902,"KEY FOB , FRONT  DOOR ",9,2010-08-29 13:58:00,0.65,16510.0,United Kingdom
506709,85231L,LAVENDER SCENTED SET/9 T-LIGHTS,1,2010-05-02 15:10:00,0.85,15426.0,United Kingdom
520416,48138,DOORMAT UNION FLAG,4,2010-08-26 09:42:00,7.49,13024.0,United Kingdom
509957,37370,RETRO COFFEE MUGS ASSORTED,2,2010-05-26 12:49:00,16.13,,United Kingdom
535266,21245,GREEN POLKADOT PLATE ,4,2010-11-25 13:32:00,1.69,14159.0,United Kingdom
500503,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,2010-03-08 13:38:00,0.85,15916.0,United Kingdom
510983,22464,HANGING METAL HEART LANTERN,2,2010-06-04 12:23:00,3.36,,United Kingdom
520700,22295,HEART FILIGREE DOVE LARGE,1,2010-08-29 11:31:00,1.65,15976.0,United Kingdom
532297,22984,"CARD, GINGHAM ROSE ",12,2010-11-11 13:50:00,0.42,13979.0,United Kingdom
492379,84559A,3D SHEET OF DOG STICKERS,12,2009-12-16 15:06:00,0.85,17469.0,United Kingdom
525407,22077,6 RIBBONS RUSTIC CHARM,12,2010-10-05 12:18:00,1.65,15358.0,United Kingdom
C502566,21528,DAIRY MAID TRADITIONAL TEAPOT ,-2,2010-03-25 12:03:00,5.95,14685.0,United Kingdom
494685,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,1,2010-01-18 11:39:00,5.91,,United Kingdom
523971,22157,ANGEL DECORATION WITH LACE PADDED,4,2010-09-26 13:53:00,0.85,15967.0,United Kingdom
C492691,21529,RETRO SPOT CERAMIC TOASTRACK,-2,2009-12-17 18:46:00,3.45,17095.0,United Kingdom
508330,22251,BIRDHOUSE DECORATION MAGIC GARDEN,12,2010-05-14 11:57:00,1.25,12880.0,United Kingdom
533978,21680,WOODLAND  STICKERS,24,2010-11-19 13:35:00,0.85,12583.0,France
489442,21590,KINGS CHOICE CIGAR BOX MATCHES ,48,2009-12-01 09:46:00,1.25,13635.0,United Kingdom
510191,22366,DOOR MAT AIRMAIL ,1,2010-05-27 17:56:00,7.49,16451.0,United Kingdom
534289,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2010-11-22 11:25:00,1.28,,United Kingdom
510064,84912B,GREEN ROSE WASHBAG,1,2010-05-27 10:56:00,3.36,,United Kingdom
520906,85065,CREAM SWEETHEART TRAYS,10,2010-09-01 10:30:00,9.95,17511.0,United Kingdom
489678,21126,SET OF 6 GIRLS CELEBRATION CANDLES,1,2009-12-02 09:57:00,1.25,16823.0,United Kingdom
505843,21985,PACK OF 12 HEARTS DESIGN TISSUES ,1,2010-04-26 11:57:00,0.81,,United Kingdom
531435,47310M,"SMALL POP BOX,FUNKY MONKEY",1,2010-11-08 12:06:00,1.25,14688.0,United Kingdom
528964,84270,ASSTD DESIGN BUBBLE GUM RING,30,2010-10-26 09:54:00,0.21,17327.0,United Kingdom
503185,21174,POTTERING IN THE SHED METAL SIGN,1,2010-03-30 14:29:00,4.21,,United Kingdom
519195,20723,STRAWBERRY CHARLOTTE BAG,44,2010-08-13 18:07:00,2.51,,United Kingdom
497916,22080,RIBBON REEL SPOTS DESIGN ,5,2010-02-14 14:54:00,1.65,17340.0,United Kingdom
492823,22028,PENNY FARTHING BIRTHDAY CARD,12,2009-12-20 14:59:00,0.42,15358.0,United Kingdom
530818,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2010-11-04 13:14:00,3.95,13772.0,United Kingdom
506706,21926,RED/CREAM STRIPE CUSHION COVER ,1,2010-05-02 14:42:00,1.25,16549.0,United Kingdom
499765,20677,PINK SPOTTY BOWL,1,2010-03-02 13:15:00,2.51,,United Kingdom
534508,22667,RECIPE BOX RETROSPOT ,2,2010-11-23 11:43:00,2.95,17458.0,United Kingdom
529763,22959,WRAP CHRISTMAS VILLAGE,25,2010-10-29 15:00:00,0.42,14081.0,United Kingdom
523332,21035,SET/2 RED SPOTTY TEA TOWELS ,24,2010-09-21 14:48:00,2.95,16705.0,United Kingdom
522808,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2010-09-16 16:56:00,1.65,12921.0,United Kingdom
494014,21943,CAKES AND RABBITS DESIGN FLANNEL ,1,2010-01-11 09:33:00,0.87,,United Kingdom
495331,85099F,JUMBO BAG STRAWBERRY,4,2010-01-22 16:28:00,1.95,17799.0,United Kingdom
507604,22197,SMALL POPCORN HOLDER,2,2010-05-10 13:43:00,1.66,,United Kingdom
511669,21175,GIN + TONIC DIET METAL SIGN,1,2010-06-09 14:41:00,2.1,14099.0,United Kingdom
535835,90081C,LILY BROOCH OLIVE COLOUR,1,2010-11-29 09:46:00,5.09,,United Kingdom
518404,22667,RECIPE BOX RETRO SPOT DESIGN,4,2010-08-08 13:55:00,2.95,16115.0,United Kingdom
500275,22297,HEART IVORY TRELLIS SMALL,1,2010-03-05 14:45:00,2.51,,United Kingdom
517883,72801C,S/4 ROSE PINK DINNER CANDLES,3,2010-08-02 17:19:00,1.25,14819.0,United Kingdom
538153,72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,4,2010-12-09 16:31:00,4.21,,United Kingdom
497364,22088,PAPER BUNTING COLOURED LACE,6,2010-02-09 09:47:00,2.95,13131.0,United Kingdom
533783,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2010-11-18 16:33:00,0.85,18160.0,United Kingdom
513855,22379,RECYCLING BAG RETROSPOT ,10,2010-06-29 11:23:00,2.1,15078.0,United Kingdom
528621,16169K,WRAP FOLK ART,25,2010-10-24 10:41:00,0.42,14800.0,United Kingdom
490741,84989B,75 BLACK FAIRY CAKE CASES,1,2009-12-07 17:56:00,1.3,,United Kingdom
522087,22694,WICKER STAR ,15,2010-09-12 12:16:00,2.1,16008.0,United Kingdom
535834,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12,2010-11-29 09:44:00,0.85,17722.0,United Kingdom
531350,21889,WOODEN BOX OF DOMINOES,24,2010-11-07 13:31:00,1.25,12748.0,United Kingdom
501960,22487,WHITE WOOD GARDEN PLANT LADDER,2,2010-03-22 12:10:00,9.95,14817.0,United Kingdom
491971,85049E,SCANDINAVIAN REDS RIBBONS,1,2009-12-14 18:37:00,2.57,,United Kingdom
493260,20724,RED SPOTTY CHARLOTTE BAG,1,2009-12-22 14:31:00,1.7,,United Kingdom
508822,72801C,S/4 ROSE PINK DINNER CANDLES,12,2010-05-18 13:24:00,1.25,13501.0,Switzerland
536782,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2010-12-02 15:18:00,1.25,17567.0,United Kingdom
508074,21042,RED SPOTTY APRON ,1,2010-05-12 16:03:00,5.95,17897.0,United Kingdom
510637,21086,SET/6 RED SPOTTY PAPER CUPS,1,2010-06-02 11:54:00,1.66,,United Kingdom
506962,22624,IVORY KITCHEN SCALES,2,2010-05-05 12:26:00,8.5,14936.0,Channel Islands
491966,85203,HANGING WOOD AND FELT BUTTERFLY ,1,2009-12-14 17:16:00,0.86,,United Kingdom
519201,21212,PACK OF 72 RETRO SPOT CAKE CASES,960,2010-08-15 10:33:00,0.4,13027.0,United Kingdom
519358,22087,PAPER BUNTING WHITE LACE,1,2010-08-16 12:36:00,5.91,,United Kingdom
505995,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2010-04-27 10:31:00,1.69,15601.0,United Kingdom
530437,22585,PACK OF 6 BIRDY GIFT TAGS,1,2010-11-03 11:13:00,1.25,15915.0,United Kingdom
507634,84800L,LARGE WHITE/PINK ROSE ART FLOWER,48,2010-05-10 14:47:00,0.85,14298.0,United Kingdom
526217,22423,REGENCY CAKESTAND 3 TIER,4,2010-10-10 14:30:00,12.75,14390.0,United Kingdom
500827,71279,PINK GLASS CANDLEHOLDER,1,2010-03-10 11:10:00,5.91,,United Kingdom
504145,21257,VICTORIAN SEWING BOX MEDIUM,2,2010-04-11 13:09:00,7.95,13786.0,United Kingdom
529766,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,8,2010-10-29 15:04:00,2.1,14490.0,United Kingdom
524437,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2010-09-29 10:57:00,0.42,17511.0,United Kingdom
491893,15034,PAPER POCKET TRAVELING FAN ,12,2009-12-14 15:17:00,0.14,16805.0,United Kingdom
524408,22467,GUMBALL COAT RACK,36,2010-09-29 09:36:00,2.1,12483.0,Sweden
518519,90212B,JET BLACK LAS VEGAS BRACELET ROUND,3,2010-08-09 15:33:00,3.75,17482.0,United Kingdom
516447,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,2010-07-20 12:32:00,3.75,16129.0,United Kingdom
519739,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-08-20 09:39:00,3.25,17699.0,United Kingdom
C506719,22138,BAKING SET 9 PIECE RETROSPOT ,-12,2010-05-04 09:10:00,4.95,14233.0,United Kingdom
489695,85031B,BLOSSOM IMAGES SCRAP BOOK SET,24,2009-12-02 10:48:00,1.25,16202.0,United Kingdom
505791,21213,PACK OF 72 SKULL CAKE CASES,6,2010-04-26 11:07:00,0.55,16335.0,United Kingdom
515635,85096,HILDA CANDY SPOT RABBIT,6,2010-07-14 10:41:00,3.75,17714.0,United Kingdom
503295,22122,SET OF 2 FANCY FONT TEA TOWELS,12,2010-03-31 11:40:00,2.95,13179.0,United Kingdom
503192,15060B,FAIRY CAKE DESIGN UMBRELLA,4,2010-03-30 15:20:00,3.75,13952.0,United Kingdom
492168,21524,SPOTTY  HOME SWEET HOME DOORMAT,2,2009-12-15 14:34:00,6.75,13823.0,United Kingdom
503172,21756,BATH BUILDING BLOCK WORD,2,2010-03-30 13:38:00,5.95,14871.0,United Kingdom
509047,22635,CHILDS BREAKFAST SET DOLLY GIRL ,8,2010-05-20 10:42:00,8.5,13952.0,United Kingdom
504133,22561,WOODEN SCHOOL COLOURING SET,12,2010-04-11 11:47:00,1.65,15489.0,United Kingdom
535398,21326,AGED GLASS SILVER T-LIGHT HOLDER,4,2010-11-26 11:00:00,0.65,18031.0,United Kingdom
490964,22150, 3 STRIPEY MICE FELTCRAFT,1,2009-12-08 16:09:00,1.95,14646.0,Netherlands
527568,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,12,2010-10-18 13:33:00,3.75,17672.0,United Kingdom
508360,20675,BLUE SPOTTY BOWL,2,2010-05-14 12:55:00,1.25,15723.0,United Kingdom
522464,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,2,2010-09-14 17:50:00,25.49,,United Kingdom
517989,22659,LUNCH BOX I LOVE LONDON,2,2010-08-03 15:29:00,4.21,,United Kingdom
497227,21232,STRAWBERRY CERAMIC TRINKET BOX,72,2010-02-07 15:57:00,1.06,13798.0,United Kingdom
525227,21671,RED SPOT CERAMIC DRAWER KNOB,12,2010-10-04 13:35:00,1.25,17696.0,United Kingdom
504548,20914,SET/5 RED SPOTTY LID GLASS BOWLS,6,2010-04-14 12:40:00,2.95,14210.0,United Kingdom
512903,47556B,TEA TIME TEA TOWELS ,12,2010-06-18 13:43:00,2.95,16156.0,United Kingdom
511132,90214I,"LETTER ""I"" BLING KEY RING",1,2010-06-07 11:23:00,1.25,17987.0,United Kingdom
508253,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,12,2010-05-14 10:50:00,3.95,13576.0,United Kingdom
538003,22956,36 FOIL HEART CAKE CASES,48,2010-12-09 12:05:00,1.85,12429.0,Denmark
516748,84970S,HANGING HEART ZINC T-LIGHT HOLDER,1,2010-07-22 15:06:00,2.13,,United Kingdom
490347,20974,12 PENCILS SMALL TUBE SKULL,24,2009-12-04 16:13:00,0.65,15684.0,United Kingdom
517981,22218,CAKE STAND LACE WHITE,4,2010-08-03 14:52:00,8.47,,United Kingdom
491644,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2009-12-11 16:48:00,1.95,17860.0,United Kingdom
523989,22464,HANGING METAL HEART LANTERN,12,2010-09-26 14:15:00,1.65,14105.0,United Kingdom
494147,46776B,WOVEN BERRIES CUSHION COVER ,2,2010-01-11 14:39:00,4.21,,United Kingdom
511858,22029,SPACEBOY BIRTHDAY CARD,3,2010-06-11 10:05:00,0.85,,United Kingdom
493258,85066,CREAM SWEETHEART MINI CHEST,112,2009-12-22 14:19:00,7.93,18102.0,United Kingdom
509214,22502,mailout,100,2010-05-21 10:22:00,0.0,,United Kingdom
532063,22983,"CARD, BILLBOARD FONT",2,2010-11-10 14:48:00,0.85,,United Kingdom
523929,22951,72 CAKE CASES DOLLY GIRL DESIGN,360,2010-09-24 16:50:00,0.42,14646.0,Netherlands
514558,15056BL,EDWARDIAN PARASOL BLACK,4,2010-07-05 11:38:00,4.95,17850.0,United Kingdom
516767,22528,GARDENERS KNEELING PAD,12,2010-07-22 17:21:00,1.25,13433.0,United Kingdom
521478,79066K,RETRO MOD TRAY,2,2010-09-06 12:55:00,0.85,17841.0,United Kingdom
534321,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-11-22 11:37:00,2.95,15039.0,United Kingdom
516009,85074,,-120,2010-07-16 09:41:00,0.0,,United Kingdom
533462,21317,GLASS SPHERE CANDLE STAND MEDIUM,2,2010-11-17 12:15:00,5.45,17349.0,United Kingdom
500461,21896,POTTING SHED TWINE,1,2010-03-08 12:35:00,4.21,,United Kingdom
504140,22477,WATERING CAN GARDEN MARKER,10,2010-04-11 12:45:00,1.25,16814.0,United Kingdom
504936,84946,ANTIQUE SILVER TEA GLASS ETCHED,3,2010-04-19 11:23:00,2.51,,United Kingdom
502662,21332,MOROCCAN BEATEN METAL MIRROR,1,2010-03-25 17:21:00,12.75,14704.0,United Kingdom
506313,47566,PARTY BUNTING,10,2010-04-29 11:18:00,8.47,,United Kingdom
522148,22595,CHRISTMAS GINGHAM HEART,24,2010-09-13 10:40:00,0.85,13613.0,United Kingdom
514330,82552,WASHROOM METAL SIGN,12,2010-07-01 14:28:00,1.25,14849.0,United Kingdom
527094,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2010-10-14 16:14:00,2.95,17913.0,United Kingdom
524290,21671,RED SPOT CERAMIC DRAWER KNOB,4,2010-09-28 12:54:00,1.25,14461.0,United Kingdom
526415,22613,PACK OF 20 SPACEBOY NAPKINS,4,2010-10-11 14:21:00,0.85,,United Kingdom
496979,84510B,SET OF 4 FAIRY CAKES COASTERS ,1,2010-02-05 09:58:00,2.51,,United Kingdom
530913,22049,WRAP CHRISTMAS SCREEN PRINT,25,2010-11-04 16:03:00,0.42,17757.0,United Kingdom
509392,22491,PACK OF 12 COLOURED PENCILS,12,2010-05-23 10:46:00,0.85,16889.0,United Kingdom
534449,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,4,2010-11-22 15:52:00,3.75,17179.0,United Kingdom
501345,21618,4 WILDFLOWER BOTANICAL CANDLES,48,2010-03-16 10:49:00,3.25,15946.0,United Kingdom
524185,21588,RETRO SPOT GIANT  TUBE MATCHES,12,2010-09-28 09:12:00,2.55,13139.0,United Kingdom
517124,20981,12 PENCILS TALL TUBE WOODLAND,12,2010-07-27 09:38:00,0.85,12801.0,Sweden
536262,22423,REGENCY CAKESTAND 3 TIER,2,2010-11-30 15:33:00,12.75,14085.0,United Kingdom
525961,85198,ASSORTED FARMYARD ANIMALS IN BUCKET,12,2010-10-07 19:57:00,0.85,,United Kingdom
535407,21390,FILIGRIS HEART WITH BUTTERFLY,1,2010-11-26 11:20:00,2.51,,United Kingdom
528657,21902,"KEY FOB , FRONT  DOOR ",3,2010-10-24 12:44:00,0.65,14277.0,France
499858,22177,5 HOOK BLACKBOARD ORGANISER ,1,2010-03-02 17:04:00,21.23,,United Kingdom
528349,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,2010-10-21 14:21:00,1.25,13936.0,United Kingdom
490963,85025C,PINK HEART SHAPE PHOTO FRAME,2,2009-12-08 15:49:00,3.43,,United Kingdom
510445,22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",1,2010-05-30 15:58:00,1.65,18069.0,United Kingdom
520712,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2010-08-29 13:48:00,1.45,13059.0,United Kingdom
490112,22215,CAKE STAND WHITE TWO TIER LACE,2,2009-12-03 17:04:00,8.5,13037.0,United Kingdom
503871,85116,BLACK CANDELABRA T-LIGHT HOLDER,3,2010-04-08 11:36:00,1.66,,United Kingdom
493878,84671B,CROCHET BEAR WITH BLUE STRIPES,4,2010-01-08 09:08:00,2.55,14769.0,United Kingdom
C525168,21642,ASSORTED TUTTI FRUTTI PEN,-24,2010-10-04 12:15:00,0.85,14911.0,EIRE
537881,22605,WOODEN CROQUET GARDEN SET,8,2010-12-09 09:23:00,12.75,15513.0,United Kingdom
528382,79160,HEART SHAPE WIRELESS DOORBELL,2,2010-10-21 18:01:00,3.36,,United Kingdom
519890,20943,SET/6 GINGERBREAD STAR T-LIGHTS,6,2010-08-22 12:45:00,1.25,15443.0,United Kingdom
506262,84050,PINK HEART SHAPE EGG FRYING PAN,6,2010-04-28 14:45:00,1.65,12839.0,United Kingdom
509412,48129,DOOR MAT TOPIARY,2,2010-05-23 12:14:00,7.49,15303.0,United Kingdom
499685,22150, 3 STRIPEY MICE FELTCRAFT,6,2010-03-02 10:04:00,1.95,14646.0,Netherlands
536182,22600,CHRISTMAS RETROSPOT STAR WOOD,12,2010-11-30 12:25:00,0.85,18260.0,United Kingdom
502875,22364,GLASS JAR DIGESTIVE BISCUITS,4,2010-03-29 10:10:00,2.95,13319.0,United Kingdom
527753,21009,ETCHED GLASS STAR TREE DECORATION,6,2010-10-18 16:52:00,1.25,14572.0,United Kingdom
500275,21328,BALLOONS  WRITING SET ,2,2010-03-05 14:45:00,3.36,,United Kingdom
531750,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1,2010-11-09 13:06:00,1.25,15325.0,United Kingdom
514949,22382,LUNCH BAG SPACEBOY DESIGN ,10,2010-07-07 11:53:00,1.65,12759.0,Netherlands
510117,22449,SILK PURSE RUSSIAN DOLL PINK,6,2010-05-27 11:52:00,3.35,13080.0,United Kingdom
527979,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,2010-10-20 10:50:00,2.1,14631.0,United Kingdom
534658,21125,SET 6 FOOTBALL CELEBRATION CANDLES,1,2010-11-23 13:36:00,1.25,18118.0,United Kingdom
502484,20723,STRAWBERRY CHARLOTTE BAG,1,2010-03-24 16:22:00,0.85,13571.0,United Kingdom
534890,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2010-11-24 15:03:00,1.25,16204.0,United Kingdom
498261,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,2010-02-17 14:47:00,0.55,16938.0,United Kingdom
513279,85217,ASSORTED ICE CREAM FRIDGE MAGNETS,12,2010-06-23 13:19:00,0.65,16180.0,United Kingdom
496651,20681,PINK SPOTTY CHILDS UMBRELLA,2,2010-02-03 12:21:00,3.25,13553.0,United Kingdom
519607,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,2,2010-08-18 16:21:00,5.95,14505.0,United Kingdom
494916,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,1,2010-01-19 17:25:00,2.95,17963.0,United Kingdom
536796,22988,SOLDIERS EGG CUP ,1,2010-12-02 15:46:00,1.25,15574.0,United Kingdom
506250,22348,TEA BAG PLATE RED SPOTTY ,2,2010-04-28 13:34:00,0.85,16327.0,United Kingdom
509150,22555,PLASTERS IN TIN STRONGMAN,1,2010-05-20 12:59:00,1.65,13616.0,United Kingdom
492414,48185,DOOR MAT FAIRY CAKE,1,2009-12-16 17:01:00,13.87,,United Kingdom
535322,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,2010-11-25 15:19:00,2.51,,United Kingdom
531915,17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,36,2010-11-10 12:07:00,0.29,15131.0,United Kingdom
508196,20864,DENIM PATCH PENCIL CASE BUTTERFLY,27,2010-05-13 13:30:00,1.69,16754.0,United Kingdom
C517220,22456,NATURAL SLATE CHALKBOARD LARGE ,-3,2010-07-27 12:38:00,4.95,,United Kingdom
497618,72798C,SET/4 GARDEN ROSE DINNER CANDLE,4,2010-02-11 12:18:00,1.65,15044.0,United Kingdom
538015,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,3,2010-12-09 12:49:00,3.25,13240.0,United Kingdom
526854,22600,CHRISTMAS RETROSPOT STAR WOOD,9,2010-10-13 12:50:00,0.85,14399.0,United Kingdom
504742,85217,ASSORTED ICE CREAM FRIDGE MAGNETS,24,2010-04-16 11:35:00,0.65,15979.0,United Kingdom
497360,84375,SET OF 20 KIDS COOKIE CUTTERS,24,2010-02-09 09:17:00,1.95,12437.0,France
527358,22696,WICKER WREATH LARGE,2,2010-10-17 10:42:00,1.95,16782.0,United Kingdom
519205,16169F,WRAP BLIZZARD,25,2010-08-15 11:02:00,0.42,17300.0,United Kingdom
491394,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2009-12-10 16:21:00,3.95,15916.0,United Kingdom
532662,20777,CHRYSANTHEMUM NOTEBOOK,1,2010-11-14 11:30:00,1.65,16601.0,United Kingdom
533027,22669,RED BABY BUNTING ,17,2010-11-15 16:02:00,6.95,,United Kingdom
496220,82494L,WOODEN FRAME ANTIQUE WHITE ,3,2010-01-29 13:52:00,2.95,15421.0,United Kingdom
532642,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,2010-11-12 17:00:00,3.36,,United Kingdom
537862,22810,SET OF 6 T-LIGHTS SNOWMEN,6,2010-12-08 16:21:00,2.95,12971.0,United Kingdom
501474,21212,PACK OF 72 RETRO SPOT CAKE CASES,4,2010-03-16 16:45:00,0.55,17568.0,United Kingdom
511089,21231,SWEETHEART CERAMIC TRINKET BOX,6,2010-06-06 15:03:00,1.25,15005.0,United Kingdom
531776,22561,WOODEN SCHOOL COLOURING SET,12,2010-11-09 14:42:00,1.65,14911.0,EIRE
C520358,79301,FEATHER HEART LIGHTS,-1,2010-08-25 13:35:00,2.55,13777.0,United Kingdom
C492575,21258,VICTORIAN SEWING BOX LARGE,-1,2009-12-17 14:26:00,10.95,15311.0,United Kingdom
537823,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,6,2010-12-08 14:25:00,1.84,,United Kingdom
512889,22501,PICNIC BASKET WICKER LARGE,1,2010-06-18 12:04:00,9.95,16797.0,United Kingdom
514584,20713,missing,-170,2010-07-05 12:06:00,0.0,,United Kingdom
516892,22348,TEA BAG PLATE RED SPOTTY ,1,2010-07-23 15:09:00,1.66,,United Kingdom
490149,37495,FAIRY CAKE BIRTHDAY CANDLE SET,1,2009-12-04 09:43:00,7.78,,United Kingdom
513208,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-06-23 09:37:00,0.55,13611.0,United Kingdom
497619,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,2,2010-02-11 12:22:00,1.25,14451.0,United Kingdom
535487,21494,ROTATING LEAVES T-LIGHT HOLDER,4,2010-11-26 14:41:00,5.91,,United Kingdom
516567,82600,NO SINGING METAL SIGN,12,2010-07-21 12:39:00,2.1,16529.0,United Kingdom
529994,21810,CHRISTMAS HANGING STAR WITH BELL,8,2010-10-31 16:26:00,1.25,16984.0,United Kingdom
526462,22600,CHRISTMAS RETROSPOT STAR WOOD,10,2010-10-11 16:14:00,0.85,15024.0,United Kingdom
509533,21239,PINK  SPOTTY CUP,1,2010-05-24 12:01:00,1.66,,United Kingdom
